LSOA Code,2011_summary,2021_summary,Population_2021,Population_2011,crime_2011,crime_2021
E01004149,62,72,1827,1714,0.03617269544924154,0.03940886699507389
E01004150,68,108,1979,1574,0.043202033036848796,0.05457301667508843
E01004151,59,65,1936,1729,0.03412377096587623,0.033574380165289255
E01004152,148,117,1773,1569,0.09432759719566602,0.06598984771573604
E01004153,60,89,1938,1731,0.03466204506065858,0.04592363261093911
E01004154,26,31,1480,1423,0.018271257905832748,0.020945945945945947
E01004155,51,70,1922,1645,0.03100303951367781,0.036420395421436005
E01004156,105,130,2004,1716,0.06118881118881119,0.06487025948103792
E01004157,28,27,1269,1272,0.0220125786163522,0.02127659574468085
E01004158,44,69,1632,1487,0.029589778076664425,0.042279411764705885
E01004159,53,74,1647,1528,0.03468586387434555,0.044930176077717064
E01004160,54,60,1636,1584,0.03409090909090909,0.03667481662591687
E01004161,39,72,1515,1452,0.026859504132231406,0.047524752475247525
E01004162,66,64,1662,1567,0.042118698149329926,0.03850782190132371
E01004163,53,80,1730,1538,0.03446033810143043,0.046242774566473986
E01004164,144,90,1463,1483,0.09710047201618341,0.06151742993848257
E01004165,120,136,1785,1686,0.0711743772241993,0.0761904761904762
E01004166,72,87,1540,1452,0.049586776859504134,0.05649350649350649
E01004167,90,229,1615,1324,0.06797583081570997,0.1417956656346749
E01004168,87,58,1630,1579,0.055098163394553513,0.03558282208588957
E01004169,55,89,1799,1142,0.04816112084063047,0.049471928849360754
E01004170,159,148,2204,1733,0.09174841315637623,0.06715063520871144
E01004171,65,76,1604,1518,0.04281949934123847,0.04738154613466334
E01004172,113,167,1971,1562,0.07234314980793854,0.08472856418061897
E01004173,42,45,1356,1390,0.030215827338129497,0.033185840707964605
E01004174,67,89,1581,1453,0.04611149346180317,0.056293485135989876
E01004175,66,75,1734,1619,0.04076590487955528,0.04325259515570934
E01004176,74,94,1503,1426,0.051893408134642355,0.06254158349966733
E01004177,88,116,1817,1744,0.05045871559633028,0.06384149697303247
E01004178,311,334,2405,2002,0.15534465534465536,0.13887733887733889
E01004179,40,54,1625,1571,0.025461489497135583,0.03323076923076923
E01004180,65,68,1796,1705,0.03812316715542522,0.0378619153674833
E01004181,64,89,1754,1655,0.03867069486404834,0.05074116305587229
E01004182,98,93,1793,1557,0.06294155427103404,0.051868377021751254
E01004183,141,130,1745,1685,0.08367952522255193,0.07449856733524356
E01004184,81,111,1685,1610,0.05031055900621118,0.06587537091988131
E01004185,147,181,2132,1464,0.10040983606557377,0.0848968105065666
E01004186,101,97,1720,1742,0.05797933409873708,0.0563953488372093
E01004187,66,86,1689,1617,0.04081632653061224,0.05091770278271166
E01004189,116,157,2106,1887,0.06147323794382618,0.07454890788224122
E01004190,33,25,1353,1370,0.02408759124087591,0.018477457501847747
E01004191,80,82,1901,1658,0.04825090470446321,0.04313519200420831
E01004192,68,71,1865,1954,0.03480040941658137,0.03806970509383378
E01004193,81,73,2916,2392,0.0338628762541806,0.025034293552812073
E01004194,60,97,1575,1365,0.04395604395604396,0.061587301587301586
E01004195,76,90,1668,1589,0.04782882315921964,0.0539568345323741
E01004196,39,53,1594,1448,0.026933701657458564,0.033249686323713924
E01004198,177,184,1537,1538,0.11508452535760728,0.11971372804163956
E01004199,102,135,1733,1642,0.06211936662606577,0.07789959607616849
E01004200,129,108,1500,1586,0.08133669609079446,0.072
E01004201,137,141,1692,1562,0.08770806658130602,0.08333333333333333
E01004202,160,266,2063,1726,0.09269988412514485,0.1289384391662627
E01004203,418,322,1816,1796,0.23273942093541203,0.17731277533039647
E01004204,110,182,1907,1590,0.06918238993710692,0.09543786051389617
E01004205,176,239,2251,2132,0.0825515947467167,0.1061750333185251
E01004206,150,134,1448,1502,0.09986684420772303,0.0925414364640884
E01004207,144,179,1423,1424,0.10112359550561797,0.1257905832747716
E01004208,683,631,1977,2001,0.34132933533233384,0.3191704602933738
E01004209,105,122,1401,1378,0.07619738751814223,0.08708065667380442
E01004211,312,338,1615,1485,0.2101010101010101,0.20928792569659443
E01004212,219,315,2254,1801,0.12159911160466408,0.13975155279503104
E01004214,85,91,1658,1671,0.050867743865948535,0.0548854041013269
E01004216,61,73,1824,1631,0.03740036787247088,0.0400219298245614
E01004217,157,194,2162,1753,0.08956075299486595,0.08973172987974098
E01004218,83,56,1935,1757,0.04723961297666477,0.028940568475452195
E01004219,169,268,2764,2314,0.07303370786516854,0.09696092619392185
E01004221,115,186,1954,1895,0.06068601583113457,0.09518935516888434
E01004222,194,247,2770,2494,0.07778668805132317,0.08916967509025271
E01004223,231,194,2285,2082,0.11095100864553314,0.08490153172866521
E01004226,141,325,2426,1753,0.08043354249857387,0.1339653751030503
E01004228,156,129,2061,1861,0.08382590005373455,0.06259097525473072
E01004229,135,142,1440,1489,0.09066487575554064,0.09861111111111111
E01004230,216,166,2238,2114,0.1021759697256386,0.0741733690795353
E01004231,206,259,1638,1805,0.11412742382271468,0.1581196581196581
E01004232,279,212,1793,1681,0.16597263533610945,0.11823759063022866
E01004233,97,101,2212,1827,0.05309250136836344,0.045660036166365284
E01004234,509,323,2572,2236,0.2276386404293381,0.1255832037325039
E01004235,71,78,1328,1377,0.05156136528685548,0.058734939759036146
E01004236,155,130,1553,1689,0.09177027827116636,0.08370895041854476
E01004237,109,156,1535,1164,0.0936426116838488,0.10162866449511401
E01004239,128,139,1805,1656,0.07729468599033816,0.07700831024930747
E01004240,88,107,1756,1822,0.048298572996706916,0.06093394077448747
E01004241,107,141,1716,1625,0.06584615384615385,0.08216783216783216
E01004243,124,82,1558,1800,0.06888888888888889,0.05263157894736842
E01004244,242,310,2104,1893,0.1278394083465399,0.1473384030418251
E01004245,96,234,3004,1544,0.06217616580310881,0.07789613848202397
E01004247,225,300,2692,1949,0.11544381734222678,0.11144130757800892
E01004248,104,141,1880,1349,0.0770941438102298,0.075
E01004249,169,172,2452,2055,0.08223844282238443,0.0701468189233279
E01004251,158,345,2586,2100,0.07523809523809524,0.1334106728538283
E01004255,128,139,1609,1633,0.07838334353949786,0.08638906152889994
E01004256,111,155,1718,1739,0.06382978723404255,0.09022118742724097
E01004257,132,159,2247,1897,0.06958355297838692,0.07076101468624833
E01004258,91,93,1504,1511,0.060225016545334215,0.061835106382978726
E01004259,287,418,1752,1739,0.16503737780333524,0.23858447488584475
E01004260,129,211,1788,1810,0.0712707182320442,0.1180089485458613
E01004263,93,116,1427,1418,0.06558533145275035,0.08128941836019622
E01004264,91,155,1456,1549,0.05874757908327954,0.10645604395604395
E01004266,85,84,1431,1552,0.0547680412371134,0.05870020964360587
E01004267,238,260,2215,1790,0.1329608938547486,0.11738148984198646
E01004268,102,182,1757,1796,0.05679287305122494,0.10358565737051793
E01004270,342,299,2402,2260,0.15132743362831858,0.12447960033305579
E01004271,141,180,2469,1596,0.08834586466165413,0.07290400972053462
E01004272,163,225,2672,2100,0.07761904761904762,0.08420658682634731
E01004274,76,98,1963,1990,0.03819095477386935,0.049923586347427405
E01004275,89,99,2541,1893,0.047015319598520865,0.03896103896103896
E01004276,34,63,2044,2051,0.01657727937591419,0.030821917808219176
E01004277,471,354,1578,1648,0.2858009708737864,0.22433460076045628
E01004280,81,97,1996,1887,0.04292527821939587,0.048597194388777555
E01004281,81,73,2002,1793,0.04517568321249303,0.036463536463536464
E01004283,132,184,2215,2343,0.056338028169014086,0.08306997742663656
E01004286,220,271,2549,2370,0.09282700421940929,0.10631620243232641
E01004287,146,158,2332,2174,0.0671573137074517,0.06775300171526587
E01004288,148,175,1895,1629,0.09085328422344997,0.09234828496042216
E01004289,136,151,1997,1862,0.07303974221267455,0.0756134201301953
E01004290,203,254,2028,1309,0.15508021390374332,0.1252465483234714
E01004291,105,106,1920,1846,0.056879739978331526,0.05520833333333333
E01004292,92,56,1687,1753,0.052481460353679406,0.03319502074688797
E01004293,332,246,2031,2131,0.15579540122008448,0.12112259970457903
E01004295,84,126,2056,1526,0.05504587155963303,0.061284046692607
E01004296,77,144,2480,1619,0.04756022235948116,0.05806451612903226
E01004297,107,77,1929,1837,0.058247142079477406,0.039917055469155
E01004298,124,186,1659,1648,0.07524271844660194,0.11211573236889692
E01004300,79,90,1417,1351,0.05847520355292376,0.06351446718419196
E01004301,136,129,1415,1338,0.10164424514200299,0.0911660777385159
E01004302,113,195,1650,1995,0.05664160401002506,0.11818181818181818
E01004303,164,285,2915,2378,0.06896551724137931,0.09777015437392796
E01004304,170,234,2183,1974,0.08611955420466058,0.10719193770041227
E01004305,150,162,1950,1961,0.0764915859255482,0.08307692307692308
E01004306,548,299,1871,1818,0.30143014301430143,0.15980758952431853
E01004307,1193,548,2385,2216,0.5383574007220217,0.229769392033543
E01004308,126,143,1454,1490,0.08456375838926175,0.09834938101788171
E01004309,641,642,2843,2886,0.2221067221067221,0.22581779810059796
E01004310,240,281,2028,1993,0.12042147516307075,0.13856015779092704
E01004311,191,204,1867,1523,0.12541037426132634,0.10926620246384575
E01004312,118,137,1539,1617,0.07297464440321583,0.08901884340480831
E01004313,216,254,2112,2062,0.10475266731328807,0.12026515151515152
E01004315,382,233,1617,1641,0.2327848872638635,0.1440940012368584
E01004316,145,115,1010,1144,0.12674825174825174,0.11386138613861387
E01004319,119,175,2540,1916,0.06210855949895616,0.0688976377952756
E01004321,285,266,2247,1841,0.1548071700162955,0.11838006230529595
E01004322,346,326,1376,1304,0.26533742331288346,0.2369186046511628
E01004323,208,165,1651,1484,0.14016172506738545,0.09993943064809206
E01004324,101,101,1627,1577,0.06404565630944832,0.06207744314689613
E01004326,241,328,1888,1454,0.1657496561210454,0.17372881355932204
E01004327,102,77,1460,1220,0.08360655737704918,0.05273972602739726
E01004328,141,135,1870,1869,0.0754414125200642,0.07219251336898395
E01004329,153,115,1795,1946,0.07862281603288798,0.06406685236768803
E01004330,86,72,1642,1845,0.046612466124661245,0.0438489646772229
E01004331,131,99,1635,1873,0.06994127068873465,0.060550458715596334
E01004332,180,117,1938,1871,0.09620523784072689,0.06037151702786378
E01004333,129,111,1655,1781,0.07243121841661988,0.06706948640483383
E01004334,91,183,1843,1512,0.06018518518518518,0.09929462832338579
E01004335,117,182,1711,1858,0.06297093649085038,0.10637054354178843
E01004336,158,169,1594,1718,0.0919674039580908,0.10602258469259725
E01004337,117,110,1734,1978,0.05915065722952477,0.06343713956170703
E01004338,98,76,2000,1796,0.05456570155902005,0.038
E01004339,101,96,1841,1840,0.05489130434782609,0.052145573058120585
E01004340,148,101,1884,1866,0.07931404072883172,0.05360934182590234
E01004341,184,230,1969,1771,0.1038961038961039,0.11681056373793804
E01004342,230,213,2093,2153,0.10682768230376219,0.10176779741997133
E01004343,70,57,1852,1803,0.03882418191902385,0.030777537796976243
E01004344,174,196,1909,1843,0.09441128594682582,0.10267155578837088
E01004345,140,108,1806,1933,0.07242628039317124,0.059800664451827246
E01004346,110,121,1767,1715,0.0641399416909621,0.06847764572722127
E01004347,190,119,2173,2001,0.09495252373813093,0.05476300046019328
E01004348,269,186,2929,2720,0.09889705882352941,0.06350290201433936
E01004349,120,98,1540,1443,0.08316008316008316,0.06363636363636363
E01004350,143,100,1968,1745,0.08194842406876791,0.0508130081300813
E01004351,64,80,1638,1599,0.04002501563477173,0.04884004884004884
E01004352,115,140,1917,1910,0.060209424083769635,0.07303077725612937
E01004353,78,72,1831,1804,0.043237250554323724,0.03932277444019661
E01004354,208,208,1995,1771,0.11744776962168267,0.10426065162907268
E01004355,109,128,1697,1608,0.06778606965174129,0.07542722451384797
E01004356,101,81,1713,1633,0.06184935701163503,0.047285464098073555
E01004357,87,83,1596,1557,0.055876685934489405,0.05200501253132832
E01004358,103,115,1943,1649,0.0624620982413584,0.05918682449819866
E01004359,94,58,1710,1675,0.056119402985074625,0.03391812865497076
E01004360,47,58,1334,1331,0.035311795642374154,0.043478260869565216
E01004361,58,48,1401,1297,0.04471858134155744,0.034261241970021415
E01004362,135,103,1626,1620,0.08333333333333333,0.06334563345633457
E01004363,266,211,1688,1575,0.1688888888888889,0.125
E01004364,202,135,1969,1752,0.11529680365296803,0.06856272219400711
E01004365,284,207,2497,2317,0.12257229175658178,0.0828994793752503
E01004366,152,109,1957,1898,0.08008429926238145,0.05569749616760347
E01004367,210,144,1599,1643,0.1278149726110773,0.0900562851782364
E01004368,122,81,2438,1901,0.06417674907943188,0.033223954060705496
E01004369,96,93,1721,1783,0.0538418395961862,0.054038349796629866
E01004370,122,187,2065,1801,0.06774014436424208,0.09055690072639225
E01004371,85,98,1672,1718,0.04947613504074505,0.05861244019138756
E01004372,67,54,1612,1849,0.03623580313683072,0.033498759305210915
E01004373,95,108,1820,1799,0.0528071150639244,0.05934065934065934
E01004374,105,90,1945,1909,0.05500261917234154,0.04627249357326478
E01004375,134,137,1911,1876,0.07142857142857142,0.0716902145473574
E01004376,109,138,1876,2024,0.053853754940711464,0.07356076759061833
E01004377,126,102,1872,1787,0.07050923335198657,0.05448717948717949
E01004378,130,102,1889,1835,0.07084468664850137,0.05399682371625199
E01004379,70,134,1952,1432,0.04888268156424581,0.06864754098360656
E01004380,92,72,1777,1512,0.06084656084656084,0.04051772650534609
E01004381,158,127,1965,1818,0.08690869086908691,0.06463104325699745
E01004382,58,90,1775,1354,0.04283604135893648,0.05070422535211268
E01004383,86,68,1691,1639,0.052471018913971934,0.04021289178001183
E01004384,176,187,2004,1819,0.09675645959318306,0.09331337325349301
E01004385,125,93,1555,1389,0.08999280057595392,0.05980707395498392
E01004386,69,40,1769,1662,0.04151624548736462,0.022611644997173545
E01004387,46,34,1462,1501,0.030646235842771485,0.023255813953488372
E01004388,141,147,1678,1479,0.09533468559837728,0.08760429082240763
E01004389,149,108,1720,1610,0.09254658385093167,0.06279069767441861
E01004390,81,105,1600,1602,0.05056179775280899,0.065625
E01004391,182,140,2324,1855,0.09811320754716982,0.060240963855421686
E01004392,713,617,2573,2310,0.30865800865800863,0.23979790128254955
E01004393,122,210,1661,2418,0.050454921422663356,0.12642986152919927
E01004394,164,182,2004,1834,0.08942202835332606,0.09081836327345309
E01004395,120,69,1653,1620,0.07407407407407407,0.041742286751361164
E01004396,120,93,2013,1862,0.0644468313641246,0.046199701937406856
E01004397,1201,861,2896,2357,0.5095460330929147,0.29730662983425415
E01004398,120,113,2035,1980,0.06060606060606061,0.05552825552825553
E01004399,119,173,1896,1743,0.06827309236947791,0.09124472573839662
E01004400,143,133,1923,1734,0.08246828143021914,0.06916276651066043
E01004401,179,251,2335,2123,0.08431464908148846,0.10749464668094219
E01004402,103,122,1859,1804,0.05709534368070954,0.0656266810112964
E01004403,190,286,2550,1827,0.10399562123700054,0.11215686274509803
E01004404,149,142,2861,2067,0.07208514755684567,0.04963299545613422
E01004405,144,98,1726,1663,0.08659049909801564,0.056778679026651215
E01004406,217,162,1857,1878,0.11554845580404687,0.08723747980613894
E01004407,208,186,1584,1647,0.12629022465088038,0.11742424242424243
E01004408,126,102,1716,1756,0.07175398633257403,0.05944055944055944
E01004409,196,138,1786,1667,0.11757648470305938,0.07726763717805152
E01004410,221,155,1887,1897,0.11649973642593568,0.08214096449390568
E01004411,194,141,1958,1750,0.11085714285714286,0.07201225740551584
E01004412,219,121,1772,1742,0.12571756601607348,0.0682844243792325
E01004413,125,120,1536,1563,0.0799744081893794,0.078125
E01004414,156,119,1804,1611,0.09683426443202979,0.06596452328159645
E01004415,82,69,1633,1558,0.05263157894736842,0.04225352112676056
E01004416,135,85,1814,1704,0.07922535211267606,0.046857772877618525
E01004417,172,131,1918,1662,0.10348977135980746,0.06830031282586027
E01004418,75,95,1772,1654,0.04534461910519952,0.0536117381489842
E01004419,133,124,2669,1602,0.08302122347066167,0.04645934807043837
E01004420,399,399,2237,2154,0.18523676880222842,0.178363880196692
E01004421,105,131,2177,2170,0.04838709677419355,0.060174552135966924
E01004422,336,260,2628,1668,0.2014388489208633,0.0989345509893455
E01004423,140,139,2079,1900,0.07368421052631578,0.06685906685906685
E01004424,211,236,2084,1848,0.11417748917748918,0.11324376199616124
E01004425,194,150,1960,2102,0.0922930542340628,0.07653061224489796
E01004426,87,105,1853,1798,0.04838709677419355,0.05666486778197517
E01004427,157,120,1979,2131,0.07367433129985922,0.0606366851945427
E01004428,121,168,2097,1771,0.06832298136645963,0.08011444921316166
E01004429,134,143,1822,1788,0.07494407158836688,0.07848518111964874
