Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01032569,0.467,0.605,0.833,0.695,0.072,0.079,0.106779661,0.133333333,225000,360000,0.067855089,0.105322129,-0.339420462
E01000779,0.199,0.283,0.664,0.533,0.211,0.228,0.046286329,0.072236728,185000,470000,0.276198213,0.081412104,-0.370017879
E01000780,0.228,0.314,0.766,0.648,0.15,0.152,0.069943289,0.093823299,213750,465500,0.06922043,0.063432836,-0.182846793
E01000781,0.192,0.271,0.84,0.716,0.116,0.095,0.073146293,0.108199493,175000,365000,0.074914089,0.0498132,-0.047064945
E01000782,0.223,0.334,0.846,0.712,0.131,0.105,0.096016343,0.12414966,179000,341250,0.097728837,0.113020489,-0.024068738
E01000783,0.184,0.274,0.842,0.701,0.128,0.088,0.08734053,0.092985318,175500,362000,0.068692206,0.047110553,0.379424214
E01000785,0.143,0.245,0.806,0.714,0.146,0.109,0.062628337,0.090757702,185500,348000,0.068542569,0.064984227,-0.048713659
E01000689,0.151,0.269,0.737,0.668,0.188,0.174,0.056468172,0.096540628,247950,463550,0.110224801,0.04,-0.411472954
E01000690,0.128,0.187,0.644,0.55,0.166,0.191,0.029585799,0.055404178,300000,610000,0.03202847,0.037709497,-0.575111025
E01000691,0.113,0.181,0.721,0.621,0.167,0.172,0.035474593,0.064332248,299950,492500,0.038808039,0.038007864,-0.623398661
E01000692,0.074,0.111,0.634,0.584,0.156,0.182,0.028399312,0.052950076,295000,531000,0.09689677,0.063511084,-0.581021187
E01000784,0.122,0.196,0.691,0.599,0.112,0.136,0.030136986,0.054635762,285000,530000,0.04313205,0.026779882,-0.6937486
E01000799,0.35,0.39,0.626,0.511,0.088,0.104,0.065815984,0.080139373,285000,487500,0.223165555,0.176503034,-0.244805548
E01000802,0.329,0.323,0.568,0.406,0.089,0.11,0.067873303,0.060505319,250000,538750,0.063109581,0.044719828,0.086389013
E01000803,0.312,0.285,0.559,0.406,0.118,0.155,0.06,0.077269317,250000,458000,0.061643836,0.05945604,-0.2901668
E01000804,0.253,0.295,0.543,0.413,0.162,0.201,0.029383886,0.04798629,387500,610500,0.080611536,0.047912389,-0.673559142
E01000805,0.271,0.3,0.611,0.485,0.125,0.137,0.062906725,0.07173913,255000,556000,0.062706271,0.063313609,-0.025803201
E01000740,0.473,0.445219575,0.634,0.537669242,0.044,0.125633398,0.08169464,0.102151742,172000,318750,0.085342529,0.079747003,-0.506410868
E01000741,0.381,0.387,0.578,0.404,0.059,0.068,0.072924748,0.079303675,194745,310000,0.093614383,0.076190476,-0.28719628
E01000742,0.351,0.351,0.56,0.454,0.042,0.067,0.06778607,0.073821692,182750,380000,0.078412391,0.07490458,-0.169295029
E01000745,0.377,0.351,0.557,0.426,0.08,0.071,0.066423358,0.071195297,235000,395000,0.093258427,0.076144835,0.231360142
E01000746,0.297,0.282,0.531,0.371,0.089,0.095,0.061391542,0.059530968,250000,495000,0.091198303,0.047996042,0.084970119
E01000709,0.147,0.222,0.577,0.484,0.239,0.217,0.04048583,0.060271647,200000,385000,0.074355083,0.047887324,-0.276361986
E01000710,0.176,0.29,0.517,0.397,0.15,0.136,0.030864198,0.040140492,203500,363875,0.063423645,0.049445865,-0.38278294
E01000711,0.163,0.292,0.533,0.456,0.173,0.169,0.031654676,0.054388133,242975,410000,0.063109581,0.063829787,-0.597579395
E01000714,0.165,0.252,0.541,0.453,0.131,0.14,0.029333333,0.059148701,281000,415000,0.203380877,0.158730159,-0.784967495
E01000718,0.295,0.384,0.657,0.552,0.107,0.111,0.077278732,0.085067319,187250,451000,0.061156235,0.05472155,0.03522934
E01000645,0.145,0.246,0.515,0.441,0.213,0.21,0.014056225,0.038428693,596000,1090000,0.036363636,0.040361865,-0.745098628
E01000649,0.184,0.299,0.541,0.469,0.204,0.193,0.024513338,0.054578532,462500,800000,0.032828283,0.028073572,-0.610124861
E01000694,0.127,0.217,0.572,0.479,0.26,0.19,0.023386342,0.055035773,508900,751250,0.029611351,0.026860414,-0.492954465
E01000695,0.063,0.119,0.593,0.506,0.209,0.217,0.017432647,0.047580645,415000,836250,0.032754011,0.033596838,-0.809273386
E01000696,0.094,0.136,0.535,0.515,0.272,0.284,0.021,0.057101025,525000,850000,0.069215557,0.054668305,-0.63978983
E01000697,0.096,0.185,0.488,0.432,0.181,0.156,0.022088353,0.048763736,295000,502500,0.046855734,0.03200883,-0.58455218
E01000674,0.184,0.265,0.606,0.502,0.175,0.144,0.044293015,0.075198843,230750,410000,0.055944056,0.072575848,-0.271346867
E01000676,0.223,0.34,0.587,0.493,0.132,0.093,0.064965197,0.080357143,199975,355000,0.510795455,0.596285435,0.129713749
E01000820,0.152,0.273,0.603,0.523,0.172,0.185,0.048180924,0.085979861,245500,520000,0.06509299,0.108935129,-0.578198235
E01000822,0.196,0.302,0.63,0.501,0.135,0.12,0.044314381,0.074221868,250000,340000,0.03009828,0.053970223,-0.621719625
E01000823,0.113,0.197,0.539,0.465,0.097,0.145,0.037065637,0.062362436,240000,457000,0.037937167,0.076655052,-0.847375929
E01000824,0.156,0.252,0.604,0.483,0.084,0.094,0.041111111,0.060660125,198000,411500,0.071782178,0.095988539,-0.541290664
E01000825,0.157,0.201,0.627,0.523,0.148,0.145,0.066442389,0.077037037,228000,378000,0.048040455,0.060534125,-0.13776988
E01000743,0.39,0.443,0.706,0.614,0.116,0.16,0.11,0.124203822,159000,322500,0.095852018,0.114628821,-0.15185819
E01000744,0.413,0.471,0.813,0.672,0.122,0.13,0.129664179,0.149681529,160000,320000,0.086084142,0.101174935,-0.028235072
E01000796,0.509,0.567,0.781,0.665,0.072,0.082,0.122731201,0.122689076,200000,325000,0.080557238,0.091849935,-0.01372134
E01000798,0.421,0.434,0.782,0.645,0.082,0.102,0.146582734,0.126472899,262500,377500,0.104054054,0.094033722,0.025205406
E01000800,0.418,0.402,0.65,0.505,0.055,0.079,0.089660743,0.094505495,171000,380000,0.091687042,0.095583787,-0.052389416
E01000806,0.458,0.462,0.676,0.558,0.051,0.055,0.093502377,0.095131086,220000,360000,0.107594937,0.093982808,0.078913393
E01000693,0.188,0.146,0.668,0.586,0.293,0.367,0.02747792,0.068356375,417500,565000,0.149812734,0.090479406,-0.390853087
E01000698,0.178,0.315,0.644,0.543,0.26,0.258,0.028571429,0.047034765,660250,968250,0.043918919,0.046940486,-0.6876193
E01000736,0.097,0.189,0.815,0.725,0.151,0.123,0.049625468,0.093508501,238000,385000,0.065983344,0.048602673,-0.47074454
E01000737,0.145,0.22,0.804,0.695,0.201,0.154,0.074594595,0.116788321,193500,385000,0.086482558,0.094298246,-0.056430004
E01000672,0.172,0.277,0.6,0.518,0.198,0.199,0.021043001,0.058216654,265000,435000,0.080921053,0.060334528,-0.790122903
E01000673,0.163,0.215,0.594,0.481,0.138,0.135,0.030411449,0.041990669,292500,575000,0.049013367,0.047791894,-0.239018103
E01000716,0.126,0.208,0.562,0.473,0.251,0.266,0.033514493,0.056480811,276000,580000,0.044155844,0.029751063,-0.521266101
E01000717,0.131,0.233,0.555,0.474,0.16,0.185,0.025482625,0.043994413,221500,350000,0.033825338,0.035966981,-0.797422472
E01000828,0.168,0.241,0.596,0.526,0.216,0.212,0.024756852,0.05994152,270000,465000,0.020846494,0.046388726,-0.584744893
E01000712,0.18,0.226,0.52,0.449,0.185,0.194,0.019275251,0.0526658,250000,425500,0.04468599,0.05364201,-0.629613022
E01000713,0.171,0.208,0.523,0.426,0.155,0.157,0.026158445,0.039329465,245500,372500,0.025836759,0.05516872,-0.412272765
E01000715,0.13,0.204,0.533,0.481,0.224,0.215,0.016990291,0.058979457,278250,397500,0.02930622,0.035087719,-0.840921398
E01000770,0.101,0.159,0.531,0.476,0.295,0.317,0.026052104,0.054347826,392000,685000,0.048353189,0.051677852,-0.64263078
E01000772,0.124,0.177,0.566,0.501,0.29,0.321,0.026574803,0.058605341,349995,467500,0.01980198,0.025802391,-0.820947559
E01000700,0.176,0.222,0.598,0.52,0.089,0.12,0.036617262,0.062959935,240000,439250,0.028966425,0.050657895,-0.580330167
E01000702,0.188,0.249,0.624,0.454,0.104,0.105,0.034917556,0.042881647,275000,560750,0.027777778,0.031316726,-0.305090291
E01000703,0.141,0.267,0.525,0.418,0.097,0.112,0.021793797,0.044843049,270000,542791,0.060024752,0.085118703,-0.873246897
E01000706,0.192,0.253,0.693,0.581,0.135,0.126,0.033057851,0.069153776,173750,500000,0.059139785,0.056752874,-0.231915304
E01000797,0.153,0.193,0.518,0.423,0.109,0.135,0.042975207,0.055767762,268288,590000,0.122122762,0.10564663,-0.308547979
E01000729,0.168,0.255,0.866,0.714,0.12,0.084,0.117932149,0.119361554,183750,352000,0.117712382,0.141756549,0.340517329
E01000730,0.161,0.267,0.855,0.737,0.082,0.093,0.100612423,0.118175019,190000,360000,0.096571429,0.106463878,-0.351784767
E01000735,0.133,0.256,0.845,0.735,0.132,0.123,0.091876209,0.107563025,193000,361500,0.093038822,0.078244275,-0.236682836
E01000738,0.144,0.29,0.807,0.692,0.194,0.189,0.038862559,0.088450292,198250,395000,0.16852459,0.07370283,-0.705705211
E01000739,0.173,0.215,0.856,0.745,0.153,0.116,0.095477387,0.140462889,172000,370000,0.086557377,0.088719154,0.189492423
E01000699,0.343,0.372,0.644,0.511,0.069,0.081,0.082116788,0.073316283,212250,391387,0.088598901,0.084722222,0.091353568
E01000701,0.25,0.264,0.645,0.459,0.097,0.101,0.043774319,0.046613896,250000,525000,0.037453184,0.035564854,-0.034970464
E01000704,0.25,0.281,0.694,0.561,0.129,0.145,0.038498556,0.06835443,269000,475000,0.059876118,0.059651475,-0.460837931
E01000705,0.377,0.407,0.645,0.509,0.097,0.138,0.065173116,0.091734787,238000,435000,0.061503417,0.0615727,-0.474677036
E01000801,0.301,0.351,0.698,0.59,0.13,0.136,0.061787072,0.079610073,162000,480000,0.059691011,0.07218543,0.069002648
E01000646,0.161,0.255,0.583,0.516,0.2,0.184,0.03783319,0.053234501,232500,380000,0.08434466,0.050139276,-0.312668705
E01000647,0.126,0.192,0.642,0.556,0.104,0.126,0.032062392,0.043544691,247498,499900,0.016666667,0.03539823,-0.43181444
E01000648,0.152,0.239,0.613,0.525,0.122,0.159,0.030522088,0.057295137,285000,585000,0.062929062,0.064583333,-0.71880276
E01000653,0.136,0.228,0.602,0.485,0.261,0.248,0.034766697,0.061256961,507500,800000,0.035510463,0.037328094,-0.659146487
E01000678,0.163,0.233,0.608,0.484,0.117,0.135,0.033898305,0.050275482,344000,567500,0.040186372,0.045654565,-0.621877047
E01000670,0.23,0.345,0.503,0.407,0.142,0.168,0.034907598,0.061797753,468000,710000,0.04063786,0.056800417,-0.818254007
E01000675,0.227,0.445219575,0.553,0.537669242,0.134,0.125633398,0.08169464,0.102151742,397500,415500,0.085342529,0.079747003,-0.608997815
E01000677,0.176,0.239,0.551,0.474,0.073,0.088,0.039245283,0.053097345,250000,438250,0.188542825,0.254344392,-0.427831288
E01000762,0.165,0.251,0.605,0.521,0.235,0.18,0.037197232,0.049356223,255000,455000,0.01659496,0.027586207,-0.005093631
E01000829,0.178,0.294,0.581,0.463,0.133,0.141,0.028481013,0.04676259,270000,502500,0.028032037,0.026062323,-0.634412954
E01000719,0.18,0.29,0.795,0.667,0.117,0.116,0.064646465,0.090678503,160000,320000,0.157594609,0.179839091,-0.349674299
E01000720,0.2,0.265,0.801,0.672,0.089,0.11,0.105861767,0.115269461,153500,310000,0.142076503,0.15008338,-0.204932484
E01000721,0.219,0.357,0.86,0.683,0.118,0.098,0.109135004,0.131244708,159000,297500,0.117602996,0.137952559,-0.144539255
E01000724,0.23,0.33,0.832,0.693,0.117,0.111,0.115929204,0.108539505,183500,355000,0.085762332,0.082167832,0.101628172
E01000728,0.136,0.234,0.819,0.706,0.205,0.212,0.062558357,0.093443858,188000,355125,0.152957172,0.146822949,-0.471794686
E01000651,0.106,0.183,0.629,0.553,0.259,0.252,0.02502317,0.052442529,276475,547500,0.030135301,0.046538685,-0.558242468
E01000668,0.139,0.234,0.652,0.535,0.115,0.129,0.032690696,0.067383918,287500,393000,0.086556169,0.074124602,-0.979612876
E01000669,0.102,0.182,0.66,0.566,0.125,0.129,0.039363484,0.038793103,250000,480200,0.030915577,0.050732807,-0.142559194
E01000671,0.173,0.314,0.648,0.509,0.183,0.138,0.036392405,0.067759563,248750,463000,0.054732041,0.07661823,-0.396217666
E01000679,0.133,0.222,0.671,0.552,0.108,0.107,0.022727273,0.047965116,250000,497500,0.041342121,0.035911602,-0.635818178
E01000826,0.121,0.176,0.564,0.464,0.18,0.208,0.014617369,0.042715484,569950,1050000,0.022181146,0.0195241,-0.863239103
E01000827,0.184,0.281,0.589,0.499,0.227,0.225,0.028428094,0.052484255,237500,472500,0.03125,0.030726257,-0.47766312
E01000830,0.147,0.223,0.531,0.495,0.197,0.208,0.025711662,0.046310832,725000,1147500,0.027759845,0.029429798,-0.543029757
E01000831,0.137,0.244,0.536,0.498,0.234,0.237,0.031951641,0.058908046,266250,370000,0.019571865,0.02301496,-0.704684049
E01000833,0.119,0.139,0.649,0.592,0.139,0.179,0.02004008,0.038363171,490000,850000,0.014344262,0.028455285,-0.517724862
E01000650,0.178,0.246,0.552,0.47,0.209,0.246,0.033460076,0.068567549,575000,1100000,0.030271399,0.02753304,-0.636037576
E01000652,0.103,0.2,0.666,0.571,0.21,0.22,0.016407599,0.046528275,388750,615000,0.044144697,0.027647059,-0.976305975
E01000807,0.097,0.157,0.624,0.538,0.175,0.179,0.032786885,0.046801872,468000,837500,0.078622482,0.067641682,-0.422622797
E01000809,0.06,0.119,0.695,0.584,0.223,0.247,0.02374169,0.049679487,355000,592500,0.019775873,0.01754386,-0.90429167
E01000722,0.118,0.231,0.814,0.679,0.153,0.141,0.051150895,0.100811908,209995,399750,0.116504854,0.175159236,-0.620819309
E01000725,0.1,0.192,0.785,0.701,0.135,0.145,0.057069847,0.104815864,172250,337500,0.088484848,0.084793669,-0.633854184
E01000731,0.158,0.211,0.823,0.683,0.13,0.14,0.064893617,0.078212291,199000,448750,0.068181818,0.043196544,-0.141334236
E01000732,0.119,0.164,0.731,0.636,0.187,0.172,0.047528517,0.072607261,284000,510000,0.026333558,0.033134526,-0.238817452
E01000733,0.107,0.213,0.807,0.676,0.165,0.156,0.0456942,0.075227964,235000,431500,0.069548872,0.051313378,-0.570949302
E01000769,0.161,0.261,0.704,0.601,0.119,0.154,0.089369708,0.120460585,342250,535000,0.188466948,0.247826087,-0.679615142
E01000773,0.123,0.149,0.661,0.545,0.211,0.212,0.026838966,0.026527331,385000,645000,0.03022339,0.022584693,0.022790809
E01000775,0.193,0.234,0.658,0.533,0.146,0.176,0.025210084,0.058888277,358500,715000,0.05792014,0.061923584,-0.653488186
E01000777,0.156,0.209,0.708,0.599,0.146,0.154,0.025500911,0.044515103,327500,543500,0.047193878,0.038626609,-0.517222671
E01000778,0.173,0.248,0.751,0.66,0.135,0.141,0.042780749,0.068303914,270000,520000,0.049180328,0.085223789,-0.375752716
E01000808,0.102,0.204,0.634,0.551,0.216,0.218,0.026008969,0.059105431,431250,725000,0.030510585,0.016179216,-0.814593476
E01000810,0.079,0.189,0.603,0.52,0.229,0.241,0.023191095,0.036704731,460000,862500,0.025948104,0.027308192,-0.692923342
E01000811,0.086,0.181,0.684,0.548,0.174,0.175,0.019407559,0.036654135,370000,588500,0.028744327,0.030746706,-0.877990411
E01000813,0.099,0.185,0.699,0.605,0.234,0.236,0.034883721,0.049839228,300753,625000,0.053582555,0.038485804,-0.409991161
E01000815,0.078,0.131,0.605,0.518,0.204,0.248,0.013574661,0.032098765,565000,918250,0.042262679,0.022,-0.94235113
E01000661,0.208,0.327,0.818,0.628,0.126,0.113,0.097472924,0.113117871,352495,385000,0.092211838,0.086450247,-0.605295911
E01000662,0.168,0.266,0.756,0.657,0.154,0.128,0.070491803,0.076977401,259000,500000,0.043653073,0.054306089,0.081765745
E01000663,0.13,0.193,0.758,0.684,0.175,0.18,0.047101449,0.088973384,257000,470000,0.034947885,0.0541495,-0.47981021
E01000664,0.134,0.248,0.773,0.656,0.151,0.151,0.056338028,0.072908672,272500,550000,0.045848823,0.042656917,-0.36076509
E01000763,0.081,0.144,0.721,0.636,0.159,0.196,0.019102197,0.036752137,365000,704250,0.027491409,0.028531663,-0.758447723
E01000764,0.108,0.218,0.728,0.635,0.184,0.161,0.024955437,0.075895994,275000,543000,0.028518289,0.046524357,-0.685821393
E01000766,0.072,0.133,0.683,0.584,0.18,0.205,0.017312448,0.03460452,385000,672500,0.021536671,0.024838013,-0.822314661
E01000767,0.074,0.108,0.654,0.588,0.159,0.211,0.017482517,0.050458716,362500,700000,0.025547445,0.030599755,-0.844890643
E01000834,0.092,0.166,0.713,0.587,0.139,0.158,0.017782427,0.045155221,385000,660000,0.02936747,0.028550512,-0.970213737
E01000727,0.093,0.238,0.745,0.637,0.206,0.23,0.039497307,0.054558507,234400,410000,0.089446589,0.10295003,-0.73089952
E01000734,0.121,0.19,0.725,0.63,0.145,0.143,0.038095238,0.064606742,245000,430000,0.041788856,0.028469751,-0.48008494
E01000790,0.193,0.348,0.627,0.488,0.147,0.142,0.045914922,0.064135454,210000,471500,0.220530452,0.188646288,-0.42450869
E01000812,0.113,0.241,0.643,0.523,0.216,0.216,0.039612676,0.070294785,374500,466000,0.048096192,0.043292683,-1.000691645
E01000814,0.111,0.25,0.58,0.484,0.203,0.251,0.01816609,0.034427542,500000,835000,0.026195154,0.024111675,-1.016723019
E01000723,0.048,0.145,0.831,0.727,0.283,0.304,0.032822757,0.055865922,245000,399910,0.026484751,0.025620496,-0.906208601
E01000726,0.098,0.191,0.776,0.694,0.227,0.223,0.03062302,0.075523203,195500,407500,0.038161994,0.049230769,-0.661405694
E01000787,0.088,0.202,0.81,0.74,0.26,0.241,0.044,0.109298532,203500,360000,0.06566738,0.050068587,-0.74282347
E01000788,0.174,0.25,0.746,0.634,0.172,0.173,0.050802139,0.072474942,225998,430000,0.051735429,0.053398058,-0.311051813
E01000791,0.098,0.235,0.791,0.677,0.279,0.268,0.028254289,0.066718995,267500,495000,0.038834951,0.030728123,-0.827246018
E01000832,0.144,0.206,0.653,0.571,0.194,0.228,0.03125,0.047656871,397500,687500,0.045087483,0.021971124,-0.516154038
E01000835,0.108,0.204,0.708,0.633,0.171,0.185,0.021447721,0.049088359,310500,530000,0.113440197,0.121400339,-0.81367566
E01000836,0.109,0.173,0.64,0.553,0.145,0.164,0.019328586,0.032317636,367500,610000,0.021111893,0.016300496,-0.647496886
E01000837,0.147,0.19,0.683,0.613,0.228,0.198,0.024582104,0.057738573,286000,478500,0.031683168,0.034615385,-0.360945895
E01000838,0.097,0.14,0.703,0.625,0.242,0.248,0.018329939,0.049152542,362616,588750,0.037826685,0.041222459,-0.699125239
E01000839,0.089,0.155,0.645,0.567,0.165,0.257,0.018987342,0.04798629,413266,670000,0.018096515,0.02724595,-1.142481528
E01000840,0.066,0.115,0.681,0.621,0.324,0.392,0.020038168,0.072574484,455000,797000,0.035552683,0.032064128,-0.990960681
E01000841,0.09,0.153,0.67,0.626,0.203,0.229,0.02166065,0.054882395,307500,627000,0.044871795,0.023934618,-0.691346068
E01000753,0.065,0.151,0.654,0.594,0.287,0.248,0.017706577,0.038734668,257500,645000,0.018794914,0.015584416,-0.455388477
E01000754,0.105,0.214,0.701,0.581,0.205,0.185,0.02832618,0.041047417,250000,500750,0.035098156,0.040875072,-0.4169449
E01000755,0.082,0.17,0.662,0.586,0.243,0.222,0.019474197,0.041952708,415000,530000,0.019973369,0.010989011,-0.871570131
E01000757,0.054,0.158,0.653,0.565,0.222,0.279,0.011850501,0.034668721,362500,715000,0.018754186,0.015943878,-1.183453014
E01000758,0.095,0.229,0.642,0.533,0.219,0.207,0.017357763,0.039451115,327525,632000,0.024340771,0.019674355,-0.809938846
E01000786,0.068,0.184,0.714,0.606,0.323,0.33,0.027383367,0.055688146,307500,517000,0.09540636,0.064669843,-0.932915253
E01000789,0.204,0.346,0.848,0.74,0.062,0.071,0.126672614,0.138931298,160750,355000,0.06171491,0.09701897,-0.224163617
E01000792,0.172,0.306,0.752,0.601,0.249,0.179,0.042690815,0.061696658,250000,420000,0.085739283,0.058862434,-0.2013861
E01000793,0.07,0.196,0.646,0.579,0.269,0.263,0.024756852,0.040613027,365000,622500,0.022151899,0.01873385,-0.712526489
E01000795,0.09,0.21,0.754,0.627,0.171,0.204,0.044715447,0.087881591,280000,567500,0.038979447,0.035714286,-0.920322462
E01000665,0.116,0.187,0.728,0.671,0.158,0.167,0.033179012,0.073089701,320000,474500,0.064215148,0.053850296,-0.738964084
E01000666,0.057,0.102,0.649,0.639,0.252,0.292,0.018404908,0.052533993,435000,660000,0.059857221,0.044838373,-0.902560297
E01000667,0.106,0.126,0.683,0.646,0.226,0.237,0.025044723,0.056236482,925000,920000,0.029048208,0.047101449,-0.822507442
E01000756,0.115,0.216,0.679,0.585,0.208,0.232,0.019195612,0.070554356,375500,1605000,0.100319489,0.074351585,-0.69361259
E01000759,0.053,0.103,0.703,0.615,0.159,0.191,0.017070979,0.04962406,355000,637500,0.040671401,0.026251526,-1.008922237
E01000760,0.065,0.17,0.73,0.668,0.201,0.234,0.027210884,0.060377358,315000,601500,0.077637691,0.039544638,-0.924497572
E01000761,0.071,0.121,0.73,0.658,0.15,0.211,0.021220159,0.053054662,352500,577000,0.021276596,0.033779477,-1.022695855
E01000765,0.065,0.132,0.669,0.586,0.166,0.186,0.023751024,0.054813774,330000,530000,0.078500293,0.071029083,-0.946078441
E01000768,0.069,0.11,0.612,0.582,0.199,0.234,0.02688172,0.044189853,213750,655000,0.024421594,0.027986348,-0.291858815
